trace_id,event_type,project_or_entity_name,capacity_mw,county_or_region,before_after,from_snapshot_id,to_snapshot_id,source_file_hash_before,source_file_hash_after,source_url,confidence,materiality_score,is_hard_alert,is_ambiguous,explanation
chg_50a60a8346c74a38,target_cod_delayed,Ceres BESS,202.7,Hunt,"{""target_cod"": {""after"": ""2028-08-10"", ""before"": ""2027-11-30"", ""delta_days"": 254}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,68.0685,True,False,"Target COD moved later by 254 days, above the 90-day threshold."
chg_ba3ae77367ae4ff4,target_cod_delayed,Ouroboros Grid BESS 4,201.14,Cameron,"{""target_cod"": {""after"": ""2029-06-01"", ""before"": ""2028-06-01"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,68.035,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_543cd14f73d74799,target_cod_delayed,Ouroboros Grid BESS 5,200.96,Cameron,"{""target_cod"": {""after"": ""2029-06-01"", ""before"": ""2028-06-01"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,68.0311,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_365c64e460ae4ecd,target_cod_delayed,Ouroboros Grid BESS 6,200.94,Cameron,"{""target_cod"": {""after"": ""2029-06-01"", ""before"": ""2028-06-01"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,68.0307,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_e446e59515e74e6a,target_cod_delayed,Forts Trail Solar,200.81,Taylor,"{""target_cod"": {""after"": ""2029-03-02"", ""before"": ""2028-07-25"", ""delta_days"": 220}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,68.0279,True,False,"Target COD moved later by 220 days, above the 90-day threshold."
chg_1ffcbbf0e8844cd4,completed_project,Pine Forest BESS,200.74,Hopkins,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,68.0263,True,False,Latest snapshot reports the project status as Completed.
chg_a138bd4adbe643b7,target_cod_delayed,Paloma Energy Center,193.8,Colorado,"{""target_cod"": {""after"": ""2027-12-31"", ""before"": ""2027-06-01"", ""delta_days"": 213}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,67.8735,True,False,"Target COD moved later by 213 days, above the 90-day threshold."
chg_148d5d0cc7024837,new_project,Longleaf II Power Station,600.0,Angelina,"{""after_project_name"": ""Longleaf II Power Station""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,67.7815,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_1b40ff1c87cc4403,new_project,Tyler Rose Power Plant 1,597.36,Grimes,"{""after_project_name"": ""Tyler Rose Power Plant 1""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,67.7624,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_e3eb44ca52f344c1,target_cod_delayed,Pethrus BESS,174.08,Wichita,"{""target_cod"": {""after"": ""2029-03-03"", ""before"": ""2028-07-25"", ""delta_days"": 221}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,67.4075,True,False,"Target COD moved later by 221 days, above the 90-day threshold."
chg_62e01e5e59cb4f85,withdrawn_project,Lupinus Storage 3,50.9,Franklin,"{""status"": {""after"": ""Withdrawn"", ""before"": ""Suspended""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,67.0672,True,False,Latest snapshot reports the project status as Withdrawn.
chg_3f97dba21c2d4b0e,new_project,Wichita Creek Solar,500.0,Wichita,"{""after_project_name"": ""Wichita Creek Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,66.9897,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_4596559283104394,target_cod_delayed,Purple Sage BESS 1,156.0,Collin,"{""target_cod"": {""after"": ""2028-02-12"", ""before"": ""2027-05-30"", ""delta_days"": 258}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,66.9312,True,False,"Target COD moved later by 258 days, above the 90-day threshold."
chg_0f5656ac2fc84d79,target_cod_delayed,Purple Sage BESS 2,156.0,Collin,"{""target_cod"": {""after"": ""2028-02-12"", ""before"": ""2027-05-30"", ""delta_days"": 258}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,66.9312,True,False,"Target COD moved later by 258 days, above the 90-day threshold."
chg_87dab2aff59a4da7,target_cod_delayed,Zorro BESS,153.69,Van Zandt,"{""target_cod"": {""after"": ""2027-08-31"", ""before"": ""2026-08-31"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,66.8665,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_a7f9cdb0a95a45f8,new_project,Victory Ellis – Gas,480.0,Ellis,"{""after_project_name"": ""Victory Ellis \u2013 Gas""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,66.8124,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_1d714197cc00435f,completed_project,Eliza Solar,151.7,Kaufman,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,66.8099,True,False,Latest snapshot reports the project status as Completed.
chg_be1f27cb224747aa,completed_project,FRIENDSWOOD ENERGY GENCO,143.7,Harris,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,66.5746,True,False,Latest snapshot reports the project status as Completed.
chg_d53d5e688afd4009,new_project,Tyler Rose Power Plant 2,398.24,Grimes,"{""after_project_name"": ""Tyler Rose Power Plant 2""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,66.0014,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_66940f29a54143f2,completed_project,Barrett Solar,125.81,Rains,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,65.9972,True,False,Latest snapshot reports the project status as Completed.
chg_c420cae4401d4165,capacity_changed,Iron Cowboy Solar,144.59,San Patricio,"{""capacity_mw"": {""after"": 144.59, ""before"": 120.69}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.97,65.3854,True,False,Capacity changed by more than the configured tolerance of the greater of 5 MW or 2%.
chg_22041268dd194531,target_cod_delayed,Kalina Storage,104.56,San Patricio,"{""target_cod"": {""after"": ""2029-12-01"", ""before"": ""2028-12-01"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,65.1937,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_dc98b6ff90234a2e,target_cod_delayed,Firebird BESS,102.65,Ector,"{""target_cod"": {""after"": ""2029-06-29"", ""before"": ""2028-08-28"", ""delta_days"": 305}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,65.1136,True,False,"Target COD moved later by 305 days, above the 90-day threshold."
chg_e6e0cc0d58a74179,target_cod_delayed,Lima Solar Project,101.3,Grayson,"{""target_cod"": {""after"": ""2029-03-01"", ""before"": ""2028-04-01"", ""delta_days"": 334}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.81,65.0561,True,False,"Target COD moved later by 334 days, above the 90-day threshold."
chg_663af47a6a04490b,target_cod_delayed,Long Point Storage,100.62,Brazoria,"{""target_cod"": {""after"": ""2027-12-30"", ""before"": ""2026-12-30"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,65.0268,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_39eabfdb8ed941d9,target_cod_delayed,Delilah Solar 2,317.58,Lamar,"{""target_cod"": {""after"": ""2026-09-30"", ""before"": ""2026-05-30"", ""delta_days"": 123}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,65.0185,True,False,"Target COD moved later by 123 days, above the 90-day threshold."
chg_a52e31162b194d95,new_project,Axtell BESS,306.94,Mclennan,"{""after_project_name"": ""Axtell BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,64.8705,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_fbfe0f904c694208,new_project,Montgomery Ranch 2 Wind,301.5,Foard,"{""after_project_name"": ""Montgomery Ranch 2 Wind""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,64.7929,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_8c71fe3f21bb4c7d,target_cod_delayed,Delilah Solar 1,300.0,Lamar,"{""target_cod"": {""after"": ""2026-09-30"", ""before"": ""2026-05-30"", ""delta_days"": 123}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,64.7712,True,False,"Target COD moved later by 123 days, above the 90-day threshold."
chg_1b28acb2c0f04aec,capacity_changed,Gardner Draw Solar,309.5,Glasscock,"{""capacity_mw"": {""after"": 309.5, ""before"": 300.0}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,64.6838,True,False,Capacity changed by more than the configured tolerance of the greater of 5 MW or 2%.
chg_2087f1bb31e7420c,new_project,Richardson McClung Ranch Solar,251.95,Eastland,"{""after_project_name"": ""Richardson McClung Ranch Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,64.0131,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_eaa0ee46fa07461f,new_project,Zora Solar,250.8,Wharton,"{""after_project_name"": ""Zora Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,63.9933,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_84666d4803f14c7b,target_cod_delayed,Samson Solar 1,250.0,Lamar,"{""target_cod"": {""after"": ""2026-09-30"", ""before"": ""2026-06-30"", ""delta_days"": 92}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,63.9794,True,False,"Target COD moved later by 92 days, above the 90-day threshold."
chg_064d5831255b44a8,target_cod_delayed,Samson Solar 3,250.0,Lamar,"{""target_cod"": {""after"": ""2026-09-30"", ""before"": ""2026-06-30"", ""delta_days"": 92}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,63.9794,True,False,"Target COD moved later by 92 days, above the 90-day threshold."
chg_08b32a5f66dd4286,removed_project,Pinnington Solar,653.7,Jack,"{""before_project_name"": ""Pinnington Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,63.1538,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_7f4ac9811e6a46d5,new_project,Richardson McClung Ranch BESS,205.49,Eastland,"{""after_project_name"": ""Richardson McClung Ranch BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,63.1279,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_c3c2d239eb42410d,target_cod_delayed,Star Dairy Storage,205.24,Lamar,"{""target_cod"": {""after"": ""2027-07-12"", ""before"": ""2027-04-03"", ""delta_days"": 100}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,63.1226,True,False,"Target COD moved later by 100 days, above the 90-day threshold."
chg_a2fc02c724e44a0b,target_cod_delayed,Samson Solar 2,203.0,Lamar,"{""target_cod"": {""after"": ""2026-09-30"", ""before"": ""2026-05-30"", ""delta_days"": 123}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,63.075,True,False,"Target COD moved later by 123 days, above the 90-day threshold."
chg_0bb5faa672744288,new_project,White Star Energy Storage,201.2,Karnes,"{""after_project_name"": ""White Star Energy Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,63.0363,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_f8bdc3a5cb2e42a6,status_changed,Tumbleweed Solar,613.89,Borden,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,62.8809,True,False,Status changed from Active to Suspended.
chg_6bac33055e6a4e32,target_cod_delayed,Falls County Storage,60.0,Falls,"{""target_cod"": {""after"": ""2029-10-01"", ""before"": ""2028-10-01"", ""delta_days"": 365}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,62.7815,True,False,"Target COD moved later by 365 days, above the 90-day threshold."
chg_8993f8f3071f411e,target_cod_delayed,Crowded Star Solar II,189.5,Jones,"{""target_cod"": {""after"": ""2026-12-09"", ""before"": ""2026-08-21"", ""delta_days"": 110}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,62.7761,True,False,"Target COD moved later by 110 days, above the 90-day threshold."
chg_19b7a5dc45d94dbc,completed_project,Bynum Solar Project,56.0,Coryell,"{""status"": {""after"": ""Completed"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,62.4819,True,False,Latest snapshot reports the project status as Completed.
chg_31be0a1cfb26499a,target_cod_delayed,Paloma Energy Center BESS,53.6,Colorado,"{""target_cod"": {""after"": ""2027-12-31"", ""before"": ""2027-06-01"", ""delta_days"": 213}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,62.2916,True,False,"Target COD moved later by 213 days, above the 90-day threshold."
chg_d04d3fd2c8bf4204,target_cod_delayed,Fagus Solar Park 1 SLF,166.42,Childress,"{""target_cod"": {""after"": ""2026-05-20"", ""before"": ""2026-01-14"", ""delta_days"": 126}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,62.2121,True,False,"Target COD moved later by 126 days, above the 90-day threshold."
chg_64584c5922c240bd,removed_project,Elmax Power Station,518.83,Harris,"{""before_project_name"": ""Elmax Power Station""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,62.1503,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_4b2c3f35ebcf4881,status_changed,Tumbleweed Storage,507.2,Borden,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,62.0518,True,False,Status changed from Active to Suspended.
